date,region,season,population,current_cases,cases,recovered,deaths,transmission_rate,vaccination_rate,mobility_index,temperature,humidity,population_density,healthcare_capacity,future_cases
2021-05-12,europe,spring,44634701,18898,47163,48230,4865,1.7888753758829659,84.92744045893794,9,25.549397073184146,89.41896227129938,6431.033000292041,19053,24136.008105673016
2021-05-13,south-america,summer,2012584,43742,54120,35184,3956,3.926611442770836,87.38029431904644,5,11.952074441057395,84.92929441733295,8928.498004533589,35496,53614.13059174454
2021-05-14,africa,winter,20654754,81633,13989,25343,171,1.9725779689901588,9.01067335904983,4,-4.360154056671153,41.54069325550597,8849.892496596754,10168,318573.81977858325
2021-05-15,north-america,summer,47832820,46315,28338,69686,273,2.256808917961446,51.691970186494586,2,25.294122234086075,27.811574733666703,6998.4492929178095,13494,54330.45474281717
2021-05-16,oceania,spring,17102265,46047,12877,32106,2306,3.684755553559015,70.34840451574027,6,35.58193448676518,78.7835306827022,4663.044253024296,1167,121569.03223569944
2021-05-17,oceania,summer,14946767,9356,59244,2780,1158,3.0104165655301474,71.90805028706632,10,22.62423642030788,89.80191759980072,5125.195870727982,15345,52666.79977944886
2021-05-18,south-america,spring,14777441,597,25861,45624,1706,2.5372454589347826,57.63803918715037,2,28.690037428451696,40.482622582775186,1377.8190517166724,9959,1136.9413353897767
2021-05-19,europe,winter,44904549,12773,31289,45843,1771,3.2923163846937538,15.844796842449046,7,7.918126782891424,45.04494480892364,3416.760760260838,29264,1040108.9593370175
2021-05-20,europe,autumn,34401851,59175,96073,19544,421,3.5252819325959064,75.75495262445811,3,-0.8400877436682581,85.9143227039642,1885.4034742277536,39510,66097.6996852583
2021-05-21,oceania,winter,43122964,69625,73412,57129,1209,2.099108251080434,68.41057668391984,9,22.138683080914625,69.7790662602163,8213.790031466046,15477,240748.94955324967
2021-05-22,south-america,summer,5538684,36126,15459,65154,4675,2.162879277261424,8.182898297158447,5,6.388560292060944,40.69468322457453,9148.391474366217,36934,273975.36515892623
2021-05-23,africa,summer,22415019,85761,76231,26621,890,1.8511782747814252,44.06193334406574,8,33.00367594948964,60.67325438987405,5373.863381586969,33815,383843.73172741226
2021-05-24,europe,winter,36035364,91363,89090,79660,4817,3.883471490064612,16.52785295457134,6,-3.8685975010996714,86.09607055549793,7280.362764724311,20873,1663887.1207952453
2021-05-25,africa,winter,35309185,90311,5461,54572,3267,2.940081890016226,32.06031934273233,10,11.673184986656185,76.82691748620451,1223.4330613622035,34039,4523918.562873842
2021-05-26,europe,spring,47339471,95658,87188,37104,4976,0.7912807317282531,1.7177037595401163,8,9.836380023419292,71.92828996100619,6089.261086339611,48699,315562.0988603311
2021-05-27,europe,summer,8893380,25566,41326,75836,1473,3.5203586815955648,38.03133749902203,3,36.902692677696486,71.58974182089156,7030.882303564681,6214,92791.00137964761
2021-05-28,asia,summer,10204107,59052,63074,61804,3243,2.1819597929269383,52.23830750983999,3,-2.3432599697798064,32.461422700458925,4533.153613818894,33039,69996.20032442997
2021-05-29,europe,winter,34225539,18109,63771,25484,4478,0.7406386724787062,58.86034631857325,5,-9.507658749399452,77.72768674595555,2440.298113862279,12918,15257.9401349753
2021-05-30,north-america,autumn,16164554,45106,38880,46177,2181,2.4240103930715886,63.03158278722746,10,1.9042606403558793,39.32830427104207,8774.9714602085,9435,279451.54988927156
2021-05-31,south-america,summer,11005942,71996,96576,55868,1449,1.9600749764149572,79.4476747447337,3,31.013842988432728,85.12566605310707,7431.658112337687,42919,56616.913520795206
2021-06-01,south-america,autumn,2186213,13240,30883,42048,3096,3.572122917019187,20.468976191194354,8,0.4660908023508519,45.52479937096481,8999.574245673459,6309,845963.4716702219
2021-06-02,africa,winter,10402330,29019,58637,15413,3256,1.213981112632856,11.445773131654455,10,2.043903185274136,80.03622779295796,8185.8424485032565,43248,181337.73032812815
2021-06-03,europe,winter,24191050,70979,66165,57985,3156,3.3926261332226404,80.89603133030293,8,-3.50505977315946,38.6363446162461,9903.840551492836,3677,147177.45458667135
2021-06-04,north-america,spring,11299468,33876,99196,16356,1590,2.4519104191490846,14.878217414801739,2,25.77181016382702,56.01688556075683,1929.8056048123449,8480,79241.10854660766
2021-06-05,africa,summer,42591924,84256,25382,4136,4239,0.6911360612471417,92.60220772693856,4,-6.541290474729141,27.48197068423424,876.6102003617011,4176,43808.13243450406
2021-06-06,asia,autumn,35653686,76985,3652,44830,3981,3.901458554639196,80.04113179287052,10,6.560415116426082,66.20832320973219,3376.6578854592126,33025,403356.47296535876
2021-06-07,africa,spring,38699274,41865,28011,11354,1435,2.2941533543611996,47.58327755951192,1,4.124936331048227,78.52554926167869,1298.7517084823564,40645,31330.774081855212
2021-06-08,africa,summer,32582294,81567,34074,60936,223,1.5180689898105388,93.2350353675924,4,17.75798648950774,70.29130969116912,5236.069827933181,41305,44257.69188064363
2021-06-09,europe,spring,26253295,6426,94836,44259,219,2.1429239469624033,9.2507892652604,4,26.520813250986777,56.62809590570601,6333.958765023347,11195,36440.86186135349
2021-06-10,asia,winter,29519310,72526,14132,38230,4274,3.5025022423112113,28.791247311634656,10,16.64382173483737,23.158111502102166,5787.103265582303,48147,8135013.569730876
2021-06-11,africa,summer,37810964,55925,24830,12458,1654,1.5671609353477223,60.631319428858085,9,36.55129964875338,85.34087050196008,2599.8089525487985,19279,121998.23317923564
2021-06-12,north-america,spring,31906587,18068,68441,18819,4528,1.174367387703451,33.25065250495198,3,37.572131944366596,69.38426840050442,9089.15206937828,40068,22317.89831948754
2021-06-13,north-america,spring,6692910,76647,55755,18268,264,0.9517493642580851,88.19539243817522,2,8.07326642492577,72.2104966855733,221.51191371643074,28500,52436.48424862192
2021-06-14,south-america,autumn,39215544,40728,50091,77699,953,1.5425078943657393,6.234478376892668,9,28.88401881374464,75.6276402857565,3486.6534040972947,18861,632338.742836786
2021-06-15,asia,spring,22260074,32612,70912,15740,4524,3.230168304640152,52.19412404579163,9,26.940069163409483,72.34203981493275,7192.73482922663,47715,529568.8017918407
2021-06-16,asia,summer,21894866,74668,8721,15835,3733,2.150692278183416,56.132295402535874,1,34.64822958524137,50.878131486883355,7671.619974228102,41909,65042.23406171302
2021-06-17,south-america,summer,41564131,78122,85142,47898,2774,1.2961856129273899,62.00917175883629,6,12.397182010385166,71.35352805015629,4167.02425887428,1910,119237.04445826935
2021-06-18,africa,autumn,44910380,58077,18803,44678,3124,1.0816474986341222,24.28829121652237,10,16.523659359889614,63.75187514672302,178.92903443110723,21674,265393.82067451684
2021-06-19,asia,summer,33912949,27526,8209,45071,479,1.6645531677863268,34.63381061438712,8,10.788715679078702,79.78114335681505,6184.256354446136,28662,131736.2536399783
2021-06-20,north-america,winter,30415282,87979,76263,3378,3514,3.789735305099981,80.14965031817287,3,32.51884596498528,76.17218707361593,640.3158650203248,40763,85545.3026903786
2021-06-21,north-america,summer,33045953,1099,36201,10340,1353,1.7005934940650853,18.519563052165182,9,1.4851157681067182,22.89620677270819,1087.4792037736097,18610,59256.26227629195
2021-06-22,europe,summer,43400173,37356,10221,23746,3322,3.9584342658412237,78.55244548146939,2,1.9854539121222352,46.52209632328237,6506.004689265438,7053,38185.98477053524
2021-06-23,asia,spring,6528540,74673,63079,10697,3878,2.198306595178747,53.45226517576053,6,8.63025517885399,22.43013065287262,3131.7583781671196,39191,224696.7224556475
2021-06-24,africa,spring,34359907,10497,88906,47300,889,1.127073714015528,72.4078135634378,1,1.5171416051175584,27.145244733626853,3486.8212255554463,22231,6690.576983720676
2021-06-25,south-america,summer,29205135,165,56756,45546,3854,3.6189903212772827,67.79269979502979,7,18.050341820746038,62.098750540252794,4873.202699062602,26983,6028.974660668013
2021-06-26,south-america,autumn,32139284,67504,21552,34062,924,2.111243805971894,19.713592061563507,3,-3.275494675224885,81.16752748135774,9785.998164645145,38473,126790.63748136457
2021-06-27,africa,spring,15660243,76239,31322,66988,2170,2.9838497022658355,54.037209961217926,7,6.009310970202765,28.387733109648707,9654.767785179718,5991,454867.2674905311
2021-06-28,oceania,autumn,44831930,38557,45252,19588,1902,3.942990541232031,82.43369951648377,4,35.6722349237795,51.5762501226782,4168.44738360715,35944,56889.14466725803
2021-06-29,europe,summer,33303868,28805,93793,22770,4873,0.675613726119909,41.051042496183285,9,10.461274009589797,83.76152333645106,2662.337180010639,18828,39910.691204242234
2021-06-30,south-america,summer,26517902,55306,87903,59292,2395,0.8384309592564849,91.82612317121509,5,27.41168582467546,77.00106885701115,3032.8956051145165,33487,33987.95350144569
2021-07-01,asia,winter,4438843,21457,55398,23911,28,3.0215985951196465,42.960434509663216,3,-4.3268904146713,56.3767527526151,2695.1251686344253,11194,47829.447324576315
2021-07-02,europe,spring,34078658,36608,27701,79680,34,1.486387511534152,13.564635483449045,8,2.378225407089232,74.01000075301818,5327.13561334639,2507,224282.38093584467
2021-07-03,asia,summer,12156199,41824,77970,46530,3589,1.1450548893253467,36.99629460737896,6,30.367281060018428,56.58856418311759,6072.529479931276,12744,80982.47747707384
2021-07-04,north-america,winter,49497865,90761,84398,38235,2670,0.6377665793690532,90.41172860710103,2,28.149646814484704,31.066463609799413,4892.906088414364,35872,59753.68247865617
2021-07-05,europe,spring,4217923,75340,22611,19525,3365,0.5764634919517063,30.37348068728615,3,9.307795929691057,28.731527925517536,4085.863678859042,20398,60808.04490664651
2021-07-06,south-america,summer,39958177,98755,18030,51939,588,3.210699610919268,82.46932518737097,8,37.71984510167371,33.185776244694885,2120.7375253236783,43546,175824.02676364346
2021-07-07,europe,summer,30160464,87970,8165,25571,3218,0.970516995793425,83.71881475977953,10,35.53215079172727,44.56454664759757,4830.230857907312,36907,83409.27527750736
2021-07-08,europe,spring,34353388,63288,69129,73198,3138,2.137022155899028,33.2677198115363,7,38.11503745561199,85.1370487371813,3417.616110886556,34172,301924.5203679826
2021-07-09,europe,spring,31449379,55087,81061,30139,903,2.620638853128191,7.909477514810051,10,11.395734509389268,75.9774889557521,5420.538673355446,38498,4722400.140336843
2021-07-10,oceania,spring,45944569,71916,36787,10350,4086,1.999231301990962,68.83300137008773,6,-0.1263208157158484,50.29610928584223,6755.142260961123,28769,118116.63931946446
2021-07-11,europe,summer,29546493,9538,19720,41190,2169,0.5948732831768159,29.59366840632867,1,21.33293195456705,54.51536968513018,6336.78862262174,30261,6684.771000313228
2021-07-12,asia,summer,39933034,93822,24542,70749,339,3.242255259057681,74.37774335446937,9,24.238657913959926,38.592662036649045,4630.277201951878,7382,468316.10553330096
2021-07-13,north-america,winter,39797758,50110,18611,33460,4270,0.5367962858957872,42.05221058474115,3,-3.7279107774739995,69.3047069530491,5564.96371855681,26639,42058.38381336262
2021-07-14,africa,autumn,275211,8189,63237,28023,1714,3.166614630321194,46.10034052254905,5,29.3241517147953,76.19359700234267,2855.712748297989,3407,44318.76965164875
2021-07-15,europe,spring,41174249,48791,4977,54224,4692,3.6265657282584294,73.901393641111,7,-9.096989012001973,36.72332869673036,252.160187633673,17845,107136.51752529538
2021-07-16,south-america,summer,12581574,55277,84299,45996,4546,2.014939723700103,36.32451645085465,7,14.136419373839168,22.927513665052576,6253.94434713936,39533,368440.8677331542
2021-07-17,europe,summer,41067052,82389,20032,73621,556,2.3743986558422936,42.09709780567688,3,6.550812974744744,63.67222602140793,2533.1599057854924,37162,164899.25584096293
2021-07-18,south-america,spring,25531622,23962,43473,9491,3087,2.1694418741617882,35.7380945331141,4,27.015152994954207,59.375848339472164,6692.847563582062,34655,78464.45455058615
2021-07-19,asia,autumn,20768329,53808,74681,38867,3266,1.8622301651820359,34.8973489513416,10,5.638036371090797,48.149180852021345,7472.614910973624,1173,768120.6191715414
2021-07-20,south-america,spring,28286921,98706,5732,58875,3567,3.6059858737962607,49.964924805638645,7,31.340355639051637,65.0725759241247,9160.118183576773,32783,1317377.3770273859
2021-07-21,africa,autumn,49502807,50949,27423,43861,2056,3.628767287344967,76.83594722760932,8,19.747674439040527,58.54293085896005,9581.646726841334,25841,259534.77782998627
2021-07-22,north-america,summer,42198723,29526,92782,31384,3899,1.6753572762453708,34.367989632643756,2,29.694668088103604,37.5407103615935,115.15520263391741,22386,33037.66514733838
2021-07-23,south-america,autumn,11492083,56536,81060,64734,1016,2.652744139051443,49.804198451084986,9,39.467031891981186,47.84102829359057,9903.838351452827,3699,670608.4342628515
2021-07-24,south-america,winter,38385173,10459,85877,28383,2062,3.7441764675105245,63.71909591704708,7,23.957917287177843,49.96794988230692,6833.353001756668,27393,177942.8652478295
2021-07-25,north-america,summer,39259558,50300,83606,54358,838,3.8672047462947305,25.596747398847228,8,39.247515818082206,81.61735961328947,6438.806362138151,15489,1873284.766680101
2021-07-26,africa,winter,14052821,86671,66742,50001,1637,2.281356641477166,26.364666465727293,6,-8.558183653914732,87.26329078902717,161.97882100160052,44213,391369.58513083996
2021-07-27,europe,spring,14494752,72964,12307,14036,4321,2.0848868184951437,88.67424706722821,6,6.9069994241904205,82.51009536775479,8613.721784748508,12418,63223.916552140894
2021-07-28,south-america,spring,46804300,22756,68333,65987,3496,1.4754301057498402,68.73578446645342,9,-4.607336771884542,70.34246168363858,1463.4595580057853,48975,38082.27555243325
2021-07-29,north-america,spring,35109897,68000,23826,36688,1813,3.856051556166435,54.83273424121435,4,3.115246569221977,60.94949135240753,8374.92823779108,3155,237900.01158983668
2021-07-30,asia,autumn,12681422,58820,40705,17623,3479,0.9998500656550358,61.53340516995814,5,31.94439495628872,68.24831448261685,165.46983712457288,17143,59458.16843605522
2021-07-31,north-america,summer,11198252,83307,19712,6592,1451,2.5294035161670374,2.7834470948247447,9,-8.383836733695485,85.73764545128823,6463.182982366621,6420,2102821.1767482474
2021-08-01,asia,spring,33866262,15233,25252,62795,2313,1.488925936315236,58.7197817283612,1,16.009146786619684,37.49991146566822,4353.667322360579,39381,10615.073464196495
2021-08-02,africa,spring,28828437,72247,55851,31485,1514,1.4765290162172882,48.403342956299184,4,18.35643537661865,57.45843553713834,2015.6596233027578,4742,100583.53680981726
2021-08-03,europe,summer,39641461,2607,67722,20532,1231,1.9173900558166597,51.84621957904639,7,18.057557333597806,68.27256133002855,1084.5383037866368,27258,31511.15223448006
2021-08-04,north-america,spring,40171048,65687,85673,23574,1645,3.995775275354791,34.14526354892762,9,13.764853691162784,67.54729009269923,4406.875688497801,9421,7126584.0610765545
2021-08-05,oceania,winter,38410408,2669,92774,11156,2999,0.6923820739393772,7.740020282729479,10,29.53014823848777,37.65952717037855,1241.8249951610335,14532,24110.41508360125
2021-08-06,south-america,summer,25787822,86526,53584,71099,3440,2.5248963637123603,18.36722719314496,6,-3.3228455247224424,61.07120691728263,4869.601650793565,22857,906712.1456239034
2021-08-07,africa,summer,6997673,74577,85754,59179,4056,0.7890025531234701,90.32074775520381,8,5.5288507775393665,75.71391996941095,6255.918415941994,37334,52806.43433351353
2021-08-08,north-america,summer,12548727,15047,28492,44744,305,1.0408229049668165,38.82645841573873,9,20.786302672258635,53.25552860351707,8275.568094137509,26144,61825.74997650029
2021-08-09,south-america,winter,20623385,46748,9181,32959,3536,2.038470296205145,44.334899803932096,10,24.54756831339779,75.53086536891145,6789.707877456838,22071,464236.4169911243
2021-08-10,north-america,summer,6102296,71688,98942,35308,1723,2.2866104597125445,5.007430036076705,4,10.207421588852814,45.191781842818834,661.3456693944431,44326,459967.027449295
2021-08-11,asia,winter,40464615,12119,3706,34705,1689,1.405773429275834,3.568791806678156,1,33.76856316636166,85.71320890146312,3081.2510001528935,48747,12314.29146110662
2021-08-12,north-america,summer,18652983,22020,20068,67573,1517,1.6075999580604567,68.13223746944198,8,10.774669834795716,57.37499083493707,2886.906293245679,25827,44806.55087645407
2021-08-13,oceania,autumn,41638255,8797,20323,66793,3917,0.8043845708957658,51.11899309150557,2,10.138806717416657,61.716356555483,9151.173910476131,22659,6978.3230257149935
2021-08-14,north-america,spring,42027728,8482,19159,71050,419,1.561269243454877,48.32706850054534,1,-8.189636925630753,22.19530981632119,8679.142623483707,8384,5606.60227214087
2021-08-15,north-america,autumn,10818361,23393,53531,37847,2936,3.882954537831904,23.096830390153524,7,17.557066809736693,31.9188395990016,3707.777704320665,43626,1501404.63846275
2021-08-16,oceania,spring,24345082,61719,45750,13905,3862,3.806475835853686,70.75131950484261,10,25.434041925595253,64.30537163297313,720.8410062669851,17765,759233.2479839743
2021-08-17,africa,winter,22371555,69795,4966,1886,4229,1.6720740154794476,15.98247501530673,9,-4.278091824157595,49.39092602475899,8942.132104869286,27576,802383.4689596625
2021-08-18,north-america,autumn,39532241,34528,75741,33042,1450,2.4979887769756655,18.043800647796903,9,5.271638304393543,55.57146533207223,8883.01763011223,11091,1295695.0566056075
2021-08-19,oceania,summer,43540658,53919,82622,1635,3096,3.6835838688883054,43.76765627808617,3,29.062847689142608,24.40799861135903,8548.913858986944,19661,174484.02815506837
2021-08-20,south-america,spring,31986947,18361,66651,20794,3261,0.5216433792431383,27.196586900634387,6,8.295971770678772,78.3894666887269,8452.365560977662,4611,20221.54131459007
2021-08-21,asia,spring,8102619,69634,63821,46156,1164,3.3373924961815717,23.508983217148906,7,2.080123102001995,74.91539216073521,4807.737470850685,10896,1834732.2430887865
2021-08-22,asia,autumn,48632681,53340,52170,48925,1869,3.8192934347612164,61.297576232566506,10,23.610033178255613,32.974778300529465,1782.5422059734863,3981,1147979.2407990838
2021-08-23,north-america,winter,7767857,15292,51323,67236,1819,0.8196400701674498,61.84231579576173,9,-0.16206111641721854,64.40305500801657,4780.105624119653,15768,19114.76395820055
2021-08-24,africa,autumn,4528690,84876,63242,3267,2705,1.0650669011152236,78.32912163099327,2,34.78264597915884,77.28206481579902,4951.031728987954,35281,56770.849021397
2021-08-25,africa,winter,39093865,21788,15427,66986,3515,3.862612059699744,39.68231386243271,8,-4.720080198692952,64.859789549092,4904.418214916159,34412,542838.9419210551
2021-08-26,south-america,winter,8989782,24274,24739,75490,1342,2.381390502741212,6.943083647484273,7,25.327490114141348,41.72786667070913,5392.3381352900105,28206,870691.7849586074
2021-08-27,north-america,spring,36536209,59685,30109,54727,2226,0.549688220651033,25.998306567538478,4,14.977435064318758,65.92778053347169,2583.9936596816397,27322,59408.59226297568
2021-08-28,asia,autumn,3796176,5085,98144,50823,1079,1.401711995672352,93.10051900369761,2,33.49647811984968,34.732322337824854,3668.749399524814,15829,3555.4967571603092
2021-08-29,africa,autumn,10832002,75958,29971,29937,4206,2.0748028599410087,56.6445646471067,8,-3.69024544868817,42.277849809559456,4347.52405371506,4884,258861.7365073037
2021-08-30,north-america,winter,42554123,48464,12612,6906,4563,2.925181188586687,67.42502305609692,5,23.89474592480439,36.804875717502505,1319.9008830698335,38494,137451.94034492798
2021-08-31,africa,autumn,14797697,28375,9266,8602,2779,3.0660613234787983,0.6989938144143809,6,18.60273195906907,58.984757167314456,4559.08770426939,37382,1797686.7644195198
2021-09-01,oceania,summer,17889600,72776,86130,63914,2528,3.9839752952390963,49.22954455733948,7,14.004507112002322,27.575865273588402,8106.591474525234,34013,1324121.5781772244
2021-09-02,africa,summer,17744180,48210,34691,72396,813,1.5062891978431565,3.5652224655212965,10,14.57036317163342,85.3317266243837,8282.314831901434,9202,773947.6886955247
2021-09-03,asia,autumn,8537712,11012,91338,8268,2031,2.3837703565396633,54.076870148687554,1,26.09884808992654,43.34586475640067,4121.522081291293,44366,11934.274753796366
2021-09-04,europe,autumn,28322101,13957,87450,63298,322,2.3666324175086175,87.47323071542716,8,36.88708274674111,35.32790889740609,5192.895037722692,38318,17883.069859905845
2021-09-05,south-america,winter,34518095,79232,64799,25810,2969,1.9197584080653312,91.99981739753875,4,-5.437417044047596,54.75848695212819,346.1668180292158,18050,57372.5949540786
2021-09-06,south-america,summer,5883182,94850,43371,11879,903,1.0920666284484706,51.35250416194779,9,-9.024867619473989,39.38984729183012,6747.581239121283,4607,167949.28447589878
2021-09-07,asia,summer,49475650,78620,64513,14084,1541,3.921097971143449,43.52945649896051,1,30.285239624060175,57.443286046785104,4052.0127706391618,46403,97311.92972451182
2021-09-08,africa,spring,13247590,52152,34550,49855,3503,3.4866101533330514,89.77662395360693,2,-4.591530622462034,44.39564048474598,4460.322054002624,37116,37482.394578464395
2021-09-09,north-america,winter,29665896,56317,26546,72784,2653,2.24416559902983,63.992934039686034,6,39.33483980402119,29.244676753832856,8737.99054452585,13623,105609.1295809877
2021-09-10,africa,spring,1306861,4503,84710,9023,2476,2.6113589793941046,6.165431556148898,10,20.96741244794186,38.612666941908344,4623.7260012604775,24767,6788138.662381285
2021-09-11,asia,summer,30231276,50095,63053,49505,3340,1.295413687458818,44.24392987841227,1,22.543319762707036,50.690789147306766,221.7105398162491,4092,39994.326039052765
2021-09-12,south-america,winter,3219612,34238,78542,12105,4243,2.4032547463711142,22.82327675410887,4,-0.05541485309912986,22.120525853573795,2282.633999781933,41390,111881.28147076022
2021-09-13,africa,autumn,49834072,79686,56585,57026,1141,2.932395465925165,44.631410537624745,8,2.0156155148337227,73.94497689103335,4761.449936939507,8127,870383.7171618177
2021-09-14,south-america,winter,5036600,51885,2881,19805,849,2.3030845993530606,43.26922934060436,10,22.967515154962506,63.527719521329104,4249.718964557872,22244,813885.8812894337
2021-09-15,north-america,autumn,14748065,31665,46012,63405,366,3.9659980970472946,55.303756267400495,5,35.486341896709845,62.0951725094848,8605.097671432002,25630,217746.5726469918
2021-09-16,south-america,autumn,38390751,43482,49822,29442,2897,2.639695796867042,33.89319658317887,9,39.11952772587833,58.22349523179362,5425.953717968605,44840,891379.6825758937
2021-09-17,south-america,winter,49233346,49447,22636,76542,1089,1.7984079940725917,15.605692698313165,6,-0.09845266844531686,61.321922062754794,6899.461061732059,15405,215547.24495893688
2021-09-18,europe,autumn,14260134,49426,59989,46680,4041,3.2025320966554336,47.85334628604585,1,-3.294018864510492,85.42563668950544,4698.539737464266,43661,48980.452929481944
2021-09-19,europe,spring,32933108,59721,76067,19947,2038,1.0966187905357472,78.8692740128474,6,-7.179932111960476,20.59984475675185,4402.160783251057,21831,45662.37042387045
2021-09-20,oceania,summer,17134897,6826,66678,20867,2860,1.845805347971933,63.08116166642222,6,33.41485090806639,23.345979676042447,4468.4038180587695,20773,18406.179500025628
2021-09-21,europe,autumn,22506697,77185,99013,11674,4270,1.7143563263215504,32.144947262895506,6,4.735742342823437,33.40453869515616,4115.106481241451,33397,281855.9632780252
2021-09-22,south-america,spring,27264021,64317,80080,53777,1854,2.0113248328772206,88.87468716209143,8,-9.909398306537417,31.711096599520506,5390.448024683492,25942,49470.73262432746
2021-09-23,asia,autumn,35709212,46743,89400,15921,4683,3.236229390750542,86.6597192686723,6,1.1909043028214423,32.683612162842785,2511.9295835185007,23927,57424.91724760248
2021-09-24,south-america,summer,24868424,95038,43008,10883,494,2.194605612571926,19.888097941489384,5,7.022054004970922,67.03607200940552,8911.64138647979,37602,544795.7085207831
2021-09-25,asia,spring,21300624,11250,63824,2990,3182,3.2790505759308695,3.7446705864344825,2,39.54930847483426,52.163831073511574,3337.5246254577905,46766,83731.72417105528
2021-09-26,asia,summer,942186,98244,45617,73653,1784,2.5177111609895304,70.4243272933224,4,16.177079692854083,89.42452148342852,1483.7631034316948,26273,140676.03827340278
2021-09-27,europe,summer,29653638,92503,7822,41240,3510,1.6972430213014438,78.62297482816956,10,0.23569737975506477,35.88201403620614,974.5392811914738,19009,126164.7175890075
2021-09-28,africa,spring,14678363,98354,61854,18936,3786,3.3349256028921537,91.94713376537875,5,6.740917235672555,41.75810707192463,144.0949220500748,31107,97928.93063892401
2021-09-29,north-america,spring,26759117,71373,70103,341,4130,1.3340138469358205,84.53445743838952,10,6.515384377843922,88.89685017611544,4234.332224882946,13085,69327.56325946104
2021-09-30,europe,spring,44594354,32772,2189,42938,998,1.2853404292992843,57.05080297960941,4,-9.013712676841227,78.22306985615728,1884.2337755687927,22625,37693.56038726174
2021-10-01,europe,winter,40770787,8269,43808,45541,4469,2.265760234191925,50.354972225176176,2,-3.240847291428497,52.88594544749729,226.26254684660665,46857,12820.295666455278
2021-10-02,africa,spring,24103801,50149,74611,69509,1451,1.4129723608673113,2.644899869945698,7,24.75982298516056,58.82178198821928,5204.995267432342,35610,440855.5709350769
2021-10-03,north-america,spring,39193349,14859,8285,51153,1751,0.5318046223292572,23.432362450253894,10,-3.987450671463268,79.02245444569883,6802.985701021107,37503,24892.50199928715
2021-10-04,south-america,spring,1224905,81778,50584,16284,2280,2.7690413455458054,43.66340141462801,10,1.5367138303059384,53.66861722324296,866.6529986019325,37293,1702924.0640452902
2021-10-05,oceania,spring,36760390,89719,47867,68670,4800,2.2888283751533933,59.70787050793894,2,7.536864920215439,34.421660650745906,4614.598521467399,41529,85484.25987972166
2021-10-06,oceania,autumn,30155020,54879,20710,71391,4658,2.0593123507260644,52.93892416524901,1,27.88674722511469,77.99111769880699,7438.850499221459,3930,48984.22692344054
2021-10-07,south-america,winter,5659277,63105,39474,77490,2934,3.8843898011641036,70.5504190197606,5,19.12004824339699,57.64407438929504,9858.210141874166,633,199039.86161857
2021-10-08,europe,summer,32455047,70920,42361,74060,3734,2.499197143870198,26.57785843426888,1,24.449999249428416,30.712981801467492,6675.231542979183,47118,81705.55732542898
2021-10-09,north-america,spring,20135300,86720,93340,77278,3346,3.5220105222628457,53.670497726984955,1,18.35061627100861,55.39100818290783,2455.9471125871105,21046,99346.53715744715
2021-10-10,europe,autumn,15415296,23577,94329,66675,1873,0.9880758267180606,8.373513122125253,1,24.179621261093452,48.92423664178011,7168.370861392205,23604,22170.203128469584
2021-10-11,asia,autumn,8693059,35302,82544,76479,4534,2.492222620952997,39.29822474040466,6,-9.857892316801378,81.37897723172306,5983.314973930102,45115,125860.28653490818
2021-10-12,europe,autumn,18857506,74823,13879,54033,3803,3.53792869355816,71.26527913068709,9,36.544907218571474,28.823880195249238,2125.8748929296617,28355,360475.2913899605
2021-10-13,europe,summer,45467368,97146,60325,71133,1979,2.540870150479643,65.87308107575917,10,-4.453988456259674,81.26468631136179,8512.597150217072,36955,354958.98066950403
2021-10-14,south-america,spring,46792999,51641,93698,18113,698,3.0130496234445054,94.111060031357,1,10.312454798845241,55.85477117671993,4279.770228003733,41821,34896.5857816416
2021-10-15,south-america,winter,32660480,9895,20964,52500,1312,1.8021524873427257,26.39965696883682,5,28.551918512242736,48.30551009868033,9620.156770793918,46161,106479.66714635107
2021-10-16,south-america,winter,34057754,59669,31565,76538,2962,0.8235733096297331,47.32798342152802,9,11.761535900471195,31.337702908205824,7231.781064403302,41950,114839.39554732785
2021-10-17,oceania,autumn,48402504,54316,63363,56835,2938,2.10265103294475,31.305389308529687,9,37.34212758337579,69.05725738470755,6449.185914771903,35223,704853.2536778846
2021-10-18,asia,summer,33518214,66324,82200,74645,4787,1.8806778679360012,41.8572958356216,1,13.379447424938338,84.87646963770284,7286.244846390853,34823,57593.74415260297
2021-10-19,south-america,summer,29837667,65097,45036,52514,2300,3.534710638326316,81.41026233759187,8,33.74697028013357,46.276414772952386,4786.189217994033,35839,179283.45780133206
2021-10-20,north-america,summer,21188012,29175,46986,66411,3197,1.3539835582336528,64.99986214290622,1,30.541405668113548,36.91095004695834,5057.212513238723,5639,16593.015903452324
2021-10-21,oceania,winter,14852304,58939,80588,39524,126,3.8835697963728784,83.83191317802026,8,39.04931513993416,58.840684189940994,8513.561780592992,7593,123368.38698668336
2021-10-22,africa,autumn,16155099,67038,91512,49654,1191,3.8534834193157366,19.333555291529212,1,36.32738903754877,75.73301639037092,6812.476081068593,35704,86553.96255650048
2021-10-23,north-america,spring,22058273,96008,45105,34529,2639,1.3667107507500353,82.9693061949366,5,34.90619173564394,20.263738618537314,8973.460818664502,21411,63209.68866777929
2021-10-24,north-america,winter,15052964,49822,14280,33890,4389,1.7181818441706218,5.6774160469465205,8,26.58021702597342,64.19642054768005,8909.359268206943,37807,731111.8992342136
